word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
megan,2,0.3799999999999999,0.025469049822433476,suborq_207_4_4,suborq_207,162.90967741935484,-0.0490717283547732,52.64763157894737,-0.44715371614234506
megan,6,0.40000000000000036,0.01484910299258907,suborq_207_4_1,suborq_207,187.4496,0.36211024732704405,49.23375,-0.3147304792108248
megan,2,0.3900000000000001,0.024185991383165406,suborq_207_3_4,suborq_207,165.49275862068964,-0.070756922254274,56.431282051282054,0.039909269130057566
megan,1,0.38,-0.020092905649966852,suborq_207_4_3,suborq_207,193.19315789473683,0.3733765080688889,62.21605263157895,0.7895966017726194
megan,6,0.3799999999999999,-0.07646844237706718,suborq_207_4_2,suborq_207,182.97447368421052,0.2104907285189134,59.29815789473684,0.40930797417647796
megan,1,0.33000000000000007,-0.5033847707604148,suborq_207_4_2,suborq_207,169.8760606060606,0.048621649724913105,60.441515151515155,0.5191381854795682
megan,1,0.44000000000000006,0.3443727850335345,suborq_207_3_2,suborq_207,195.83027027027026,0.44301995499073815,57.83840909090909,0.408412274514942
megan,6,0.45999999999999996,0.6715458054813482,suborq_207_3_1,suborq_207,155.11892857142857,-0.13075820466454327,48.330217391304345,-0.8338419613422721
megan,1,0.4,0.1684875039487308,suborq_207_3_1,suborq_207,162.2838888888889,-0.05860696958940859,56.14875,-0.06911650716980423
megan,6,0.4500000000000002,0.4443417394596187,suborq_207_3_3,suborq_207,188.67486486486487,0.35235894907491483,58.69711111111111,0.5511087661729348
megan,6,0.4899999999999993,0.7737825674466993,suborq_207_3_2,suborq_207,107.63575757575758,-0.9222105201161082,48.71163265306122,-0.4235416880021223
or,2,0.07000000000000006,-0.3898420780061916,suborq_207_5_3,suborq_207,181.75333333333333,-0.042857115117498526,48.55428571428571,-1.471589502484494
or,2,0.039999999999999813,-1.1340860451089267,suborq_207_6_1,suborq_207,,,44.167500000000004,-2.1964272034788412
or,2,0.1399999999999999,1.3467271785668389,suborq_207_5_1,suborq_207,89.29333333333334,-1.1712260492542519,54.93571428571428,-0.417172825665557
or,4,0.17000000000000015,2.090971145669574,suborq_207_4_1,suborq_207,187.32117647058823,0.02509206535216352,58.83176470588236,0.22657966498294208
or,4,0.15000000000000013,1.5948085009344208,suborq_207_4_3,suborq_207,186.59142857142857,0.016186323851370407,49.351333333333336,-1.339891671452516
or,4,0.15999999999999992,1.842889823301992,suborq_207_4_2,suborq_207,202.78375,0.2137951543895151,60.99875,0.5846351390768137
or,4,0.13000000000000012,1.0986458561992678,suborq_207_3_2,suborq_207,178.7923076923077,-0.07899305873112282,58.58076923076923,0.18510716210947928
or,4,0.09000000000000008,0.10632056672896152,suborq_207_8_1,suborq_207,86.6,-1.2040951133101496,58.52,0.17506613608477065
or,3,0.040000000000000036,-1.1340860451089212,suborq_207_6_4,suborq_207,200.61,0.18726701280850955,48.125,-1.5425212713190788
or,4,0.13000000000000012,1.0986458561992678,suborq_207_7_2,suborq_207,127.64615384615385,-0.7031735811254448,57.23923076923077,-0.03655802000561398
or,7,0.1200000000000001,0.8505645338316912,suborq_207_6_3,suborq_207,161.87666666666667,-0.2854291806686363,54.405,-0.5048638477023234
or,7,0.14000000000000057,1.3467271785668553,suborq_207_1_2,suborq_207,180.45642857142857,-0.05868435980565944,60.777857142857144,0.5481365541981194
or,2,0.14000000000000012,1.3467271785668442,suborq_207_1_2,suborq_207,319.65875,1.6401213406022883,57.690714285714286,0.03804153772045614
