experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborq,1241,1,1,1,SAID,3,0.250,0,0.250,0.99,227.763,264.01,0,203.76,0.246,258.507,--undefined--,234.481,214.343,64.389,69.146
suborq,1241,1,1,2,MARION,6,0.420,0,0.420,1.24,189.713,204.20,0.003,181.33,0.192,197.410,184.983,189.146,187.025,63.754,68.133
suborq,1241,1,1,3,OR,2,0.150,0,0.150,1.66,186.792,190.07,0.107,182.00,0.150,--undefined--,--undefined--,188.721,185.575,59.619,66.039
suborq,1241,1,1,4,MARVIN,6,0.470,0,0.470,1.81,178.491,187.16,0.434,161.06,0.413,183.737,180.532,175.092,173.201,60.396,69.170
suborq,1241,1,1,5,AND,3,0.170,0,0.170,2.28,171.150,181.97,0.044,163.41,0.154,181.974,176.897,168.792,165.286,56.242,64.725
suborq,1241,1,1,6,SARAH,4,0.590,0,0.590,2.45,134.911,205.00,0.268,74.85,0.369,--undefined--,195.548,129.921,79.813,63.707,69.178
suborq,1241,1,1,7,ARRIVED,4,0.230,0.030,0.260,3.04,95.556,158.78,0.178,78.81,0.053,79.300,79.144,101.232,156.649,55.805,60.094
suborq,1241,1,1,8,THAT,3,0.140,0,0.140,4.18,189.299,221.78,0,102.40,0.124,218.801,207.429,196.931,102.572,65.276,75.105
suborq,1241,1,1,9,MARION,6,0.430,0,0.430,4.32,187.018,200.59,0.014,176.79,0.089,182.766,182.617,193.673,188.685,64.499,71.401
suborq,1241,1,1,10,OR,2,0.160,0,0.160,4.75,185.256,189.94,0.116,178.05,0.160,--undefined--,--undefined--,185.843,184.799,60.914,65.080
suborq,1241,1,1,11,MARVIN,6,0.450,0,0.450,4.91,175.571,201.05,0.304,167.22,0.150,172.578,171.829,182.081,178.137,58.788,68.076
suborq,1241,1,1,12,AND,3,0.150,0,0.150,5.36,169.847,176.21,0.084,164.96,0.150,--undefined--,--undefined--,173.613,166.466,54.517,66.502
suborq,1241,1,1,13,NOLAN,5,0.330,0,0.330,5.51,186.204,227.18,0.295,161.27,0.031,164.007,164.731,191.666,224.413,58.224,63.413
suborq,1241,1,1,14,ARRIVED,4,0.410,0.160,0.570,5.84,244.174,292.98,0.359,218.11,0.084,220.876,232.159,249.452,287.335,61.163,68.457
suborq,1241,1,2,1,SAID,3,0.240,0,0.240,1.12,230.488,266.67,0,204.43,0.228,259.393,--undefined--,233.225,220.541,63.175,69.432
suborq,1241,1,2,2,MARION,6,0.510,0,0.510,1.36,183.178,211.45,0.016,169.40,0.461,199.303,174.300,183.597,174.055,62.327,67.511
suborq,1241,1,2,3,OR,2,0.120,0,0.120,1.87,176.167,178.69,0.088,172.13,0.075,--undefined--,--undefined--,175.171,176.842,56.502,60.701
suborq,1241,1,2,4,SARAH,4,0.440,0.010,0.450,1.99,173.118,184.78,0.195,166.82,0.375,172.371,180.789,172.579,170.074,64.396,70.139
suborq,1241,1,2,5,AND,3,0.120,0,0.120,2.44,171.618,180.47,0.036,164.48,0.120,178.631,178.017,169.319,165.104,54.038,61.235
suborq,1241,1,2,6,NOLAN,5,0.320,0,0.320,2.56,178.333,194.83,0.189,160.70,0.021,166.387,180.338,190.522,176.083,58.054,63.131
suborq,1241,1,2,7,ARRIVED,4,0.440,0.050,0.490,2.88,143.700,162.15,0.237,77.50,0.325,157.216,158.419,115.380,--undefined--,54.975,60.191
suborq,1241,1,2,8,THAT,3,0.130,0,0.130,4.29,182.827,193.15,0,173.53,0.035,186.139,179.722,181.392,--undefined--,57.077,64.603
suborq,1241,1,2,9,MARION,6,0.350,0,0.350,4.42,182.715,210.89,0.015,169.36,0.350,190.007,177.262,183.915,180.481,63.275,67.371
suborq,1241,1,2,10,OR,1,0.110,0,0.110,4.77,148.072,175.76,0.075,93.54,0.055,164.964,101.162,153.774,174.462,59.450,61.274
suborq,1241,1,2,11,MARVIN,6,0.410,0,0.410,4.88,171.947,194.63,0.315,162.38,0.145,171.086,164.841,178.530,175.845,60.008,67.797
suborq,1241,1,2,12,AND,3,0.120,0,0.120,5.29,160.155,163.02,0.022,155.35,0.084,162.879,161.344,157.805,158.591,57.716,62.735
suborq,1241,1,2,13,NOLAN,5,0.340,0,0.340,5.41,174.259,216.03,0.340,151.96,0.121,156.858,153.720,177.549,208.908,55.973,62.172
suborq,1241,1,2,14,ARRIVED,4,0.380,0,0.380,5.75,244.893,284.27,0.355,216.03,0,221.944,232.079,253.267,279.740,58.939,65.469
suborq,1241,1,3,1,SAID,3,0.250,0,0.250,0.9,275.976,311.10,0.123,195.63,0.013,196.975,310.881,294.167,283.989,61.169,70.271
suborq,1241,1,3,2,SARAH,4,0.510,0.060,0.570,1.15,216.455,228.21,0.421,80.86,0.493,--undefined--,216.765,221.743,209.815,72.149,76.772
suborq,1241,1,3,3,OR,2,0.210,0,0.210,1.72,229.464,248.13,0.181,205.66,0.073,--undefined--,208.592,227.792,245.982,65.595,73.150
suborq,1241,1,3,4,MARVIN,6,0.410,0.010,0.420,1.93,187.518,241.10,0,162.83,0.279,213.264,187.432,173.962,172.038,63.448,74.326
suborq,1241,1,3,5,AND,3,0.160,0,0.160,2.35,169.775,178.72,0.063,162.19,0.160,--undefined--,177.587,171.503,163.681,62.248,70.837
suborq,1241,1,3,6,NOLAN,5,0.270,0,0.270,2.51,161.976,166.29,0.021,158.60,0.156,164.349,162.811,160.550,160.194,60.243,63.570
suborq,1241,1,3,7,ARRIVED,4,0.380,0.390,0.770,2.78,159.312,163.56,0.112,154.98,0.246,161.586,160.047,156.588,158.880,59.654,65.658
suborq,1241,1,3,8,THAT,3,0.130,0,0.130,3.99,193.673,214.76,0,179.24,0.070,203.962,190.578,183.350,--undefined--,66.722,72.198
suborq,1241,1,3,9,MARION,6,0.380,0,0.380,4.12,180.278,196.55,0.043,165.57,0.380,187.207,182.636,183.800,170.214,65.902,70.802
suborq,1241,1,3,10,OR,2,0.280,0,0.280,4.5,196.977,240.44,0.280,165.31,0.003,165.357,181.653,184.937,217.365,64.716,74.324
suborq,1241,1,3,11,MARVIN,6,0.380,0,0.380,4.78,242.435,252.17,0.314,233.26,0.146,244.671,236.649,241.414,247.005,63.460,72.503
suborq,1241,1,3,12,AND,3,0.150,0,0.150,5.16,238.815,244.85,0.019,235.65,0.082,243.490,238.599,236.218,236.954,61.791,67.504
suborq,1241,1,3,13,NOLAN,5,0.300,0,0.300,5.31,233.941,248.15,0.219,223.52,0.099,229.510,226.489,239.780,239.984,61.075,65.378
suborq,1241,1,3,14,ARRIVED,4,0.530,0.100,0.630,5.61,239.580,294.80,0.363,214.30,0.168,228.433,223.352,274.915,--undefined--,56.274,68.261
suborq,1241,1,4,1,SAID,3,0.300,0,0.300,1.37,240.496,277.74,0,218.76,0.224,269.828,--undefined--,233.385,218.757,58.349,68.617
suborq,1241,1,4,2,SARAH,4,0.450,0,0.450,1.67,190.986,225.23,0.104,167.41,0.356,224.420,206.903,180.758,181.265,64.363,68.311
suborq,1241,1,4,7,ARRIVED,4,0.360,0.040,0.400,2.12,190.339,211.96,0.073,155.45,0.169,206.104,177.842,157.408,--undefined--,59.207,70.741
suborq,1241,1,4,8,THAT,3,0.150,0,0.150,3.01,196.236,209.54,0,188.49,0.084,198.817,196.201,189.383,--undefined--,64.036,71.587
suborq,1241,1,4,9,MARION,6,0.480,0,0.480,3.16,184.767,211.23,0.014,176.70,0.142,185.481,180.788,188.909,182.229,61.570,70.303
suborq,1241,1,4,10,OR,2,0.130,0,0.130,3.64,184.491,189.32,0.046,179.53,0.130,185.672,187.579,184.461,181.305,62.004,66.333
suborq,1241,1,4,11,MARVIN,6,0.470,0.050,0.520,3.77,174.069,185.46,0.424,163.69,0.410,177.058,170.874,176.035,173.165,57.754,66.723
suborq,1241,1,4,12,AND,3,0.210,0,0.210,4.29,150.861,198.09,0.210,80.37,0.099,168.000,139.688,107.301,187.835,62.746,69.291
suborq,1241,1,4,13,NOLAN,5,0.380,0,0.380,4.5,227.291,245.29,0.222,198.09,0,204.096,222.816,242.580,239.671,59.941,63.485
suborq,1241,1,4,14,ARRIVED,4,0.270,0.210,0.480,4.88,259.990,290.59,0.244,238.87,0,244.304,247.880,269.650,286.356,61.468,67.097
suborq,1241,2,1,1,SAID,3,0.250,0,0.250,1.08,237.807,261.88,0,216.26,0.228,247.175,--undefined--,248.981,226.565,50.275,55.744
suborq,1241,2,1,2,MARION,6,0.450,0,0.450,1.33,188.367,228.05,0.005,170.68,0.173,199.310,173.606,189.621,191.224,50.710,52.627
suborq,1241,2,1,3,OR,2,0.130,0,0.130,1.78,177.521,179.24,0.086,175.25,0.126,--undefined--,--undefined--,178.326,176.805,46.742,48.845
suborq,1241,2,1,4,MARVIN,6,0.510,0.070,0.580,1.91,170.001,190.08,0.252,74.71,0.468,178.596,180.925,172.636,143.373,47.665,54.241
suborq,1241,2,1,5,AND,3,0.200,0.080,0.280,2.49,185.090,196.96,0.172,175.03,0.093,179.198,175.956,187.369,195.960,47.061,48.308
suborq,1241,2,1,6,SARAH,4,0.170,0.070,0.240,2.77,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.484,52.919
suborq,1241,2,1,7,ARRIVED,4,0.460,0.050,0.510,3.01,162.014,192.43,0.028,69.07,0.359,186.165,169.328,161.153,85.991,46.508,53.286
suborq,1241,2,1,8,THAT,3,0.140,0,0.140,4.41,199.072,206.42,0,193.77,0.043,202.192,198.419,197.106,194.167,56.509,60.865
suborq,1241,2,1,9,MARION,6,0.450,0,0.450,4.55,185.593,194.32,0.341,176.27,0.190,181.415,179.436,188.341,190.792,53.834,57.693
suborq,1241,2,1,10,OR,2,0.140,0,0.140,5,185.755,195.01,0.071,176.31,0.126,--undefined--,193.685,190.147,178.773,48.873,52.328
suborq,1241,2,1,11,MARVIN,6,0.410,0.070,0.480,5.14,170.890,177.67,0.003,160.23,0.267,175.593,169.441,169.769,168.195,50.072,55.261
suborq,1241,2,1,12,AND,3,0.140,0,0.140,5.62,169.541,177.37,0.034,163.77,0.113,177.346,172.995,166.209,167.985,47.058,49.666
suborq,1241,2,1,13,NOLAN,5,0.510,0,0.510,5.76,250.008,273.58,0.422,176.73,0,215.697,252.467,263.860,268.008,51.635,53.984
suborq,1241,2,1,14,ARRIVED,4,0.240,0.050,0.290,6.27,277.913,318.69,0.240,261.02,0.058,264.676,263.688,277.180,306.110,51.354,58.056
suborq,1241,2,2,1,SAID,3,0.190,0,0.190,0.99,316.420,333.13,0.112,304.66,0.152,--undefined--,--undefined--,320.832,306.017,62.788,72.378
suborq,1241,2,2,2,MARION,6,0.470,0,0.470,1.18,209.919,243.69,0.042,190.83,0.154,217.715,196.916,215.755,211.771,63.045,69.273
suborq,1241,2,2,3,OR,1,0.120,0,0.120,1.65,184.577,205.39,0.002,107.41,0.052,205.272,125.994,194.096,194.577,60.645,64.154
suborq,1241,2,2,4,SARAH,4,0.550,0,0.550,1.77,182.434,195.63,0.212,174.33,0.402,186.770,190.417,177.511,--undefined--,63.230,71.357
suborq,1241,2,2,5,AND,3,0.170,0,0.170,2.32,195.830,215.32,0.151,180.93,0.046,183.053,184.215,197.596,213.226,66.832,72.251
suborq,1241,2,2,6,NOLAN,5,0.340,0,0.340,2.49,171.233,213.36,0,160.37,0.224,200.703,163.101,162.426,162.168,57.795,61.819
suborq,1241,2,2,7,ARRIVED,4,0.420,0.610,1.030,2.83,164.333,172.28,0.212,156.19,0.282,161.121,166.788,165.052,--undefined--,60.236,69.046
suborq,1241,2,2,8,THAT,3,0.130,0,0.130,4.37,206.181,216.99,0,195.68,0.072,210.079,205.999,196.435,--undefined--,63.584,70.670
suborq,1241,2,2,9,MARION,6,0.390,0,0.390,4.5,194.125,210.17,0.012,185.53,0.144,192.444,187.752,198.510,198.190,68.010,74.996
suborq,1241,2,2,10,OR,2,0.160,0,0.160,4.89,189.351,194.36,0.089,184.59,0.160,--undefined--,193.710,191.958,186.459,58.514,66.554
suborq,1241,2,2,11,MARVIN,6,0.450,0.100,0.550,5.05,176.803,184.91,0.234,166.34,0.402,179.355,174.706,180.918,171.802,61.435,72.250
suborq,1241,2,2,12,AND,3,0.230,0,0.230,5.6,200.606,253.05,0.230,171.62,0.062,172.144,174.069,197.676,240.025,67.628,76.051
suborq,1241,2,2,13,NOLAN,5,0.300,0,0.300,5.83,262.450,272.51,0.217,251.06,0.300,256.356,261.108,267.974,265.059,61.701,66.777
suborq,1241,2,2,14,ARRIVED,4,0.390,0.020,0.410,6.13,265.458,312.98,0.362,249.41,0.089,251.814,255.121,261.464,301.879,63.381,70.099
suborq,1241,2,3,1,SAID,3,0.200,0,0.200,0.89,275.131,306.80,0.083,241.98,0.163,--undefined--,301.577,275.227,243.613,58.968,68.260
suborq,1241,2,3,2,SARAH,4,0.530,0,0.530,1.09,219.577,304.29,0.509,74.95,0.463,--undefined--,206.571,219.722,230.342,70.156,73.991
suborq,1241,2,3,3,OR,2,0.090,0,0.090,1.62,189.617,195.31,0.033,182.16,0.090,--undefined--,194.568,190.619,184.949,65.588,68.169
suborq,1241,2,3,4,MARVIN,6,0.460,0,0.460,1.71,185.118,211.29,0.453,165.89,0.418,181.497,193.649,191.008,176.757,60.790,72.494
suborq,1241,2,3,5,AND,3,0.150,0,0.150,2.17,173.042,174.63,0.092,170.98,0.073,--undefined--,171.043,173.872,172.568,60.707,67.614
suborq,1241,2,3,6,NOLAN,5,0.360,0,0.360,2.32,192.044,237.23,0.240,161.84,0.360,171.553,182.454,228.545,185.623,62.440,66.412
suborq,1241,2,3,7,ARRIVED,4,0.510,0.460,0.970,2.68,141.431,167.91,0.140,77.36,0.310,161.932,162.390,106.685,87.367,57.736,64.631
suborq,1241,2,3,8,THAT,3,0.130,0,0.130,4.08,204.859,221.35,0,187.43,0.073,214.629,201.778,188.554,--undefined--,65.465,74.633
suborq,1241,2,3,9,MARION,6,0.350,0,0.350,4.21,188.997,199.01,0.265,175.43,0.350,182.729,185.422,196.521,188.571,66.103,72.195
suborq,1241,2,3,10,OR,1,0.080,0,0.080,4.56,169.979,175.43,0,164.58,0.080,174.338,171.759,168.187,165.632,66.519,68.006
suborq,1241,2,3,11,MARVIN,6,0.480,0.060,0.540,4.64,170.430,185.49,0.251,161.88,0.108,165.503,168.461,179.935,172.499,59.379,72.155
suborq,1241,2,3,12,AND,3,0.230,0,0.230,5.18,187.178,228.15,0.230,167.03,0.110,177.836,170.439,178.811,215.399,66.620,74.312
suborq,1241,2,3,13,NOLAN,5,0.310,0,0.310,5.41,259.893,279.30,0.250,228.15,0,240.364,253.645,268.266,277.295,61.868,67.052
suborq,1241,2,3,14,ARRIVED,4,0.390,0.140,0.530,5.72,286.750,312.30,0.363,272.78,0,279.452,279.477,284.636,308.201,63.042,70.658
suborq,1241,2,4,1,SAID,3,0.270,0,0.270,1.07,214.267,261.17,0,178.26,0.202,257.353,--undefined--,205.501,178.261,59.109,67.671
suborq,1241,2,4,2,SARAH,4,0.620,0,0.620,1.34,185.652,230.58,0.301,156.57,0.531,--undefined--,216.775,185.089,159.556,67.069,73.835
suborq,1241,2,4,7,ARRIVED,4,0.270,0,0.270,1.96,158.195,161.79,0.185,155.54,0.084,157.953,157.236,158.735,160.000,56.370,61.711
suborq,1241,2,4,8,THAT,3,0.160,0,0.160,3.11,194.294,203.18,0,187.88,0.072,196.976,191.413,--undefined--,--undefined--,61.223,72.248
suborq,1241,2,4,9,MARION,6,0.400,0,0.400,3.27,184.763,207.03,0.022,177.47,0.164,187.079,178.736,187.973,185.794,62.109,68.501
suborq,1241,2,4,10,OR,1,0.110,0,0.110,3.67,176.388,177.89,0.092,174.26,0.072,--undefined--,--undefined--,175.159,177.070,60.370,62.570
suborq,1241,2,4,11,MARVIN,6,0.430,0,0.430,3.78,166.765,181.00,0.242,76.92,0.397,176.063,171.439,172.988,143.846,58.385,67.344
suborq,1241,2,4,12,AND,3,0.150,0,0.150,4.21,166.513,170.28,0.092,163.07,0.150,--undefined--,--undefined--,168.988,164.847,56.459,63.278
suborq,1241,2,4,13,NOLAN,5,0.390,0,0.390,4.36,164.972,221.26,0.352,71.32,0.157,160.571,122.178,158.757,218.379,58.586,65.850
suborq,1241,2,4,14,ARRIVED,4,0.390,0.220,0.610,4.75,212.552,270.79,0.353,106.24,0.247,222.689,228.963,172.156,228.488,61.271,67.112
suborq,1241,3,1,1,THAT,3,0.160,0,0.160,0.76,261.538,278.16,0.033,243.44,0.103,277.639,266.464,247.594,--undefined--,63.353,75.691
suborq,1241,3,1,2,MEGAN,5,0.480,0.140,0.620,0.92,204.832,221.75,0.398,184.99,0.135,199.945,193.090,211.956,219.705,61.474,75.002
suborq,1241,3,1,3,AND,3,0.320,0,0.320,1.54,219.266,243.82,0.170,188.39,0.305,215.705,228.373,232.133,198.716,65.396,73.839
suborq,1241,3,1,4,LAUREN,5,0.260,0,0.260,1.86,197.971,201.64,0.014,187.62,0.256,199.972,198.315,199.848,193.750,66.070,69.379
suborq,1241,3,1,5,OR,2,0.160,0,0.160,2.12,193.460,196.46,0.160,188.12,0,188.329,--undefined--,193.784,195.509,64.422,68.969
suborq,1241,3,1,6,DILLON,5,0.350,0,0.350,2.28,178.311,196.71,0.0007,165.86,0.350,191.268,182.017,178.194,167.863,58.541,67.312
suborq,1241,3,1,7,WOULD,3,0.100,0,0.100,2.63,167.082,168.39,0.036,165.71,0.003,166.262,167.912,167.069,--undefined--,57.385,62.003
suborq,1241,3,1,8,THAT,3,0.160,0,0.160,4.29,193.451,193.54,0.063,193.36,0.073,--undefined--,193.451,--undefined--,--undefined--,57.750,73.498
suborq,1241,3,1,9,MEGAN,5,0.460,0,0.460,4.45,184.778,206.81,0.043,167.72,0.393,191.973,189.332,176.890,172.471,60.143,75.096
suborq,1241,3,1,10,AND,3,0.270,0,0.270,4.91,210.379,230.31,0.161,189.23,0.270,191.629,204.206,227.619,204.731,66.178,74.709
suborq,1241,3,1,11,LAUREN,5,0.290,0,0.290,5.18,172.028,189.23,0,163.92,0.223,178.939,168.954,169.318,164.248,65.350,70.859
suborq,1241,3,1,12,OR,2,0.170,0,0.170,5.47,196.402,246.89,0.170,86.89,0.023,91.978,191.621,210.175,235.933,67.809,72.099
suborq,1241,3,1,13,MORGAN,6,0.400,0,0.400,5.64,234.885,260.56,0.283,202.09,0.400,235.437,240.867,256.585,221.840,61.465,69.868
suborq,1241,3,1,14,HELP,4,0.320,0.030,0.350,6.17,228.740,281.95,0.193,196.67,0.027,206.879,229.310,273.569,--undefined--,55.342,70.112
suborq,1241,3,2,1,THAT,3,0.190,0,0.190,0.79,252.639,280.51,0.053,229.31,0.123,--undefined--,264.027,236.127,--undefined--,62.066,75.276
suborq,1241,3,2,2,MEGAN,5,0.440,0,0.440,0.98,204.768,224.00,0.023,195.51,0.120,206.506,200.488,209.958,204.275,62.495,72.349
suborq,1241,3,2,3,AND,3,0.210,0,0.210,1.42,194.645,207.27,0.100,181.65,0.210,--undefined--,206.606,199.275,186.063,63.108,72.437
suborq,1241,3,2,4,DILLON,5,0.350,0,0.350,1.63,176.808,183.95,0.073,162.56,0.333,180.158,180.840,178.127,168.905,64.530,70.584
suborq,1241,3,2,5,OR,2,0.160,0,0.160,1.98,177.449,181.34,0.115,171.59,0.160,--undefined--,--undefined--,179.750,176.163,57.780,67.496
suborq,1241,3,2,6,MORGAN,6,0.450,0,0.450,2.14,190.907,226.48,0.283,166.94,0.450,177.051,188.269,212.989,182.234,61.846,71.464
suborq,1241,3,2,7,WOULD,3,0.140,0,0.140,2.59,163.608,169.48,0.082,158.89,0.025,162.008,161.509,167.200,165.036,56.746,64.067
suborq,1241,3,2,8,THAT,3,0.200,0,0.200,4.21,180.760,195.12,0,169.66,0.143,194.984,194.113,177.818,--undefined--,57.578,71.242
suborq,1241,3,2,9,MEGAN,5,0.380,0,0.380,4.41,181.486,195.48,0.033,168.18,0.113,176.660,175.535,190.898,184.493,62.689,73.771
suborq,1241,3,2,10,AND,3,0.140,0,0.140,4.79,171.121,175.10,0.053,165.70,0.140,--undefined--,174.238,171.704,168.547,62.901,68.418
suborq,1241,3,2,11,LAUREN,5,0.350,0,0.350,4.93,169.281,177.11,0.260,163.63,0.094,164.910,167.137,174.133,173.424,63.131,70.578
suborq,1241,3,2,12,OR,2,0.110,0,0.110,5.28,175.644,182.27,0.063,167.15,0.110,--undefined--,178.954,179.638,170.765,61.087,66.777
suborq,1241,3,2,13,MORGAN,6,0.480,0,0.480,5.39,204.414,274.10,0.452,156.45,0.121,165.322,164.678,225.463,269.211,60.778,69.679
suborq,1241,3,2,14,HELP,4,0.340,0.020,0.360,5.98,282.929,310.59,0.223,265.56,0.123,283.607,271.600,299.547,--undefined--,56.118,68.872
suborq,1241,3,3,1,THAT,3,0.190,0.050,0.240,1.01,234.506,265.86,0.053,211.56,0.123,--undefined--,246.248,217.980,--undefined--,56.513,73.123
suborq,1241,3,3,2,DILLON,5,0.330,0,0.330,1.25,213.406,222.97,0.073,204.20,0.323,218.001,208.313,218.206,212.893,63.329,70.370
suborq,1241,3,3,3,AND,3,0.160,0,0.160,1.58,191.332,197.46,0.091,184.91,0.160,--undefined--,196.578,195.327,187.106,64.342,71.170
suborq,1241,3,3,4,LAUREN,5,0.450,0,0.450,1.74,184.334,194.74,0.435,172.90,0.297,184.808,185.512,178.440,193.930,62.610,70.151
suborq,1241,3,3,5,OR,1,0.050,0,0.050,2.19,186.874,192.91,0,180.20,0.050,191.781,188.861,185.242,181.610,66.517,68.591
suborq,1241,3,3,6,MORGAN,6,0.500,0,0.500,2.24,191.103,225.71,0.289,153.99,0.446,178.811,200.184,218.486,157.475,61.560,73.853
suborq,1241,3,3,7,WOULD,3,0.160,0,0.160,2.74,162.841,166.42,0.096,158.91,0.018,159.451,162.075,165.763,165.548,58.502,64.590
suborq,1241,3,3,8,THAT,3,0.170,0,0.170,4.43,95.967,98.20,0.093,93.44,0.073,--undefined--,94.599,97.700,--undefined--,54.192,70.159
suborq,1241,3,3,9,MEGAN,5,0.390,0,0.390,4.6,185.227,197.11,0.043,178.75,0.100,184.250,181.449,186.842,188.540,60.736,72.193
suborq,1241,3,3,10,AND,3,0.170,0,0.170,4.99,183.002,191.54,0.083,176.43,0.170,--undefined--,191.501,186.466,178.185,60.787,70.721
suborq,1241,3,3,11,LAUREN,5,0.300,0,0.300,5.16,174.310,178.49,0.076,168.61,0.273,176.077,175.542,173.668,170.990,62.576,67.040
suborq,1241,3,3,12,OR,2,0.150,0,0.150,5.46,174.667,178.18,0.105,169.24,0.150,--undefined--,--undefined--,176.919,173.209,58.756,63.562
suborq,1241,3,3,13,MORGAN,6,0.480,0,0.480,5.61,196.800,272.30,0.436,164.26,0.122,166.476,171.543,208.700,265.648,60.093,69.207
suborq,1241,3,3,14,HELP,4,0.340,0.100,0.440,6.25,279.234,302.59,0.223,263.39,0.125,--undefined--,269.772,290.894,--undefined--,53.245,63.044
suborq,1241,3,4,1,THAT,3,0.190,0.050,0.240,1.14,188.634,204.24,0.074,176.02,0.144,--undefined--,199.924,184.091,176.055,45.752,55.003
suborq,1241,3,4,2,DILLON,5,0.270,0,0.270,1.38,209.993,224.92,0.171,188.86,0.270,--undefined--,202.728,221.486,203.470,51.262,55.668
suborq,1241,3,4,7,WOULD,3,0.150,0,0.150,1.65,161.086,188.86,0,78.28,0.124,183.876,176.353,167.689,78.556,47.769,50.458
suborq,1241,3,4,8,THAT,3,0.100,0,0.100,3.27,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.932,54.854
suborq,1241,3,4,9,MEGAN,5,0.420,0.040,0.460,3.37,143.051,180.40,0.334,86.21,0.098,88.857,144.744,171.258,178.667,49.641,56.178
suborq,1241,3,4,10,AND,3,0.120,0,0.120,3.83,174.922,180.42,0.054,171.58,0.120,--undefined--,180.025,175.293,172.651,50.540,52.580
suborq,1241,3,4,11,LAUREN,5,0.370,0.130,0.500,3.95,175.180,181.57,0.241,166.04,0.346,173.014,175.574,179.985,171.731,53.585,58.509
suborq,1241,3,4,12,OR,2,0.140,0,0.140,4.45,182.044,188.65,0.054,170.63,0.140,--undefined--,188.363,184.076,176.191,52.066,56.061
suborq,1241,3,4,13,MORGAN,6,0.720,0.160,0.880,4.59,211.321,251.33,0.595,160.85,0.165,167.827,186.423,242.283,248.751,50.565,57.355
suborq,1241,3,4,14,HELP,4,0.280,0.030,0.310,5.62,276.786,342.01,0.204,245.04,0.081,246.306,253.180,305.737,--undefined--,46.452,56.342
suborq,1241,4,1,1,THAT,3,0.180,0.070,0.250,1.02,243.765,263.51,0.063,227.35,0.113,--undefined--,254.184,231.916,--undefined--,56.638,72.231
suborq,1241,4,1,2,DILLON,5,0.310,0,0.310,1.27,216.718,227.00,0.209,206.57,0.097,207.673,209.646,223.458,218.152,64.986,72.384
suborq,1241,4,1,3,AND,3,0.140,0,0.140,1.58,191.416,208.05,0,177.60,0.140,205.823,196.556,184.374,178.909,63.727,68.840
suborq,1241,4,1,4,LAUREN,5,0.370,0.090,0.460,1.72,174.641,182.95,0.077,162.86,0.313,176.837,179.116,172.487,164.343,61.116,67.152
suborq,1241,4,1,5,OR,2,0.280,0,0.280,2.18,214.454,242.87,0.269,184.99,0.118,--undefined--,187.812,211.947,240.530,65.512,73.466
suborq,1241,4,1,6,MORGAN,6,0.390,0,0.390,2.46,178.069,240.47,0,154.95,0.319,210.071,165.387,159.373,157.302,60.142,67.336
suborq,1241,4,1,7,WOULD,3,0.130,0,0.130,2.85,159.679,162.70,0.077,154.31,0.013,155.993,161.200,161.720,158.710,55.594,61.461
suborq,1241,4,1,8,THAT,3,0.210,0,0.210,4.41,187.100,199.96,0,181.85,0.103,195.735,181.918,183.466,--undefined--,54.955,69.320
suborq,1241,4,1,9,MEGAN,5,0.290,0,0.290,4.62,184.376,202.89,0.033,169.36,0.095,185.905,172.207,185.300,194.939,61.706,70.997
suborq,1241,4,1,10,AND,3,0.120,0,0.120,4.91,183.504,189.15,0,175.13,0.120,188.788,186.360,181.309,177.559,64.235,70.815
suborq,1241,4,1,11,LAUREN,5,0.360,0.090,0.450,5.03,171.196,175.13,0,167.39,0.093,170.465,169.500,173.411,171.872,61.341,68.352
suborq,1241,4,1,12,OR,2,0.200,0,0.200,5.48,168.680,207.63,0.200,91.46,0.038,108.445,168.852,171.491,192.112,61.744,69.951
suborq,1241,4,1,13,MORGAN,6,0.360,0,0.360,5.68,245.862,277.16,0.273,207.63,0,224.226,244.052,265.975,275.270,59.219,66.863
suborq,1241,4,1,14,HELP,4,0.350,0.010,0.360,6.16,276.836,320.03,0.234,249.45,0.133,252.151,256.567,304.293,--undefined--,56.192,68.179
suborq,1241,4,2,1,THAT,3,0.160,0,0.160,0.8,231.588,261.99,0.061,110.24,0.160,--undefined--,257.193,230.200,176.435,58.157,69.204
suborq,1241,4,2,2,MEGAN,5,0.340,0,0.340,0.96,175.489,207.83,0.272,85.86,0.066,111.498,190.853,195.703,203.904,60.926,70.378
suborq,1241,4,2,3,AND,3,0.160,0,0.160,1.3,184.735,196.51,0,173.65,0.160,193.170,185.942,182.768,177.062,60.661,66.556
suborq,1241,4,2,4,DILLON,5,0.320,0,0.320,1.46,174.215,184.93,0.091,164.31,0.294,169.075,183.264,173.899,166.574,61.965,68.248
suborq,1241,4,2,5,OR,2,0.160,0,0.160,1.78,191.489,196.75,0.160,188.35,0.114,--undefined--,--undefined--,189.484,192.678,56.559,68.688
suborq,1241,4,2,6,MORGAN,6,0.390,0,0.390,1.94,197.617,218.43,0.238,162.44,0.390,202.475,207.277,206.462,174.254,62.659,70.732
